Nistkasten-nummer,Datum,Zustand Kasten,gereinigt,besetzt,Anzahl Eier,Anzahl Jungvögel,Alter Jungvögel,Vogelart,beringt,Bemerkungen
600125,5/31/2013,in Ordnung,Nein,Ja,4, , ,Kleiber, ,Nachkontrolle
600127,5/31/2013,in Ordnung,Nein,Ja,2, , ,Meise unbestimmt, ,Nachkontrolle
600160,5/31/2013,in Ordnung,Nein,Ja, ,6,3,Blaumeise,W,
600161,5/31/2013,in Ordnung,Nein,Ja, , , ,Kleiber, ,
600162,5/31/2013,in Ordnung,Nein,Ja, , , ,Meise unbestimmt, ,
600163,5/31/2013,in Ordnung,Nein,Nein, , , , , ,
600164,5/31/2013,in Ordnung,Nein,Nein, , , , , ,
600165,5/31/2013,in Ordnung,Nein,Ja, , , ,Meise unbestimmt, ,
600166,5/31/2013,in Ordnung,Nein,Ja, ,7,9,Blaumeise,7,
600167,5/31/2013,Kaputt,Nein,Nein, , , , , ,
600168,5/31/2013,in Ordnung,Nein,Nein, , , , , ,
600169,5/31/2013,in Ordnung,Nein,Ja,1,10,14,Blaumeise,8,
600170,5/31/2013,in Ordnung,Nein,Ja, , , ,Star, ,
600171,5/31/2013,in Ordnung,Nein,Ja, ,7, ,Rotkehlchen,7,Starenkasten
600172,5/31/2013,in Ordnung,Nein,Nein, , , , , ,
600173,5/31/2013,in Ordnung,Nein,Nein, , , , , ,
600174,5/31/2013,in Ordnung,Nein,unbekannt, , , , , ,Meisenest angefangen
900079,6/1/2013,in Ordnung,nein,ja,0,9,9,Kohlmeise,9,
900080,6/1/2013,in Ordnung,nein,ja,0,11,10,Blaumeise,11,
900087,6/1/2013,in Ordnung,nein,ja,0,9,10,Kohlmeise,9,
900088,6/1/2013,in Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
900089,6/1/2013,in Ordnung,nein,ja,0,11,10,Blaumeise,11,
900108,6/1/2013,in Ordnung,nein,ja,8,0, ,Blaumeise, ,
900105,6/1/2013,in Ordnung,nein,ja,0,6,5,Blaumeise,5,
900106,6/1/2013,in Ordnung,nein,ja,0,7,9,Trauerschnäpper,7,
900104,6/1/2013,in Ordnung,nein,ja,0,11,5,Blaumeise,11,
900103,6/1/2013,in Ordnung,nein,ja,0,6,6,Trauerschnäpper,6,
900102,6/1/2013,in Ordnung,nein,ja,10,0, ,Blaumeise, ,
900101,6/1/2013,in Ordnung,nein,ja,0,12,10,Blaumeise,12,
600158,6/1/2013,in Ordnung,Nein,ja, , , ,Kohlmeise, ,Nachkontrolle | Brut verloren
900171,6/2/2013,in Ordnung,nein,ja,0,5,13,Feldsperling,4,
900176,6/2/2013,in Ordnung,nein,ja,0,8,8,Kohlmeise,8,
900184,6/3/2013,in Ordnung,nein,ja,1,6,10,Gartenrotschwanz,6,
900186,6/3/2013,in Ordnung,nein,ja,0,12,11,Blaumeise,12,
900124,6/3/2013,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
900152,6/3/2013,in Ordnung,nein,ja,1,5,11,Blaumeise, ,
900150,6/3/2013,in Ordnung,nein,ja,0,4,14,Feldsperling,3,
600034,6/3/2013,in Ordnung,Nein,Ja, ,11,9,Blaumeise,11,
400107,6/4/2013,in Ordnung,nein,ja,7,0, ,Kohlmeise, ,Weibchen kontrolliert
400111,6/4/2013,in Ordnung,nein,ja, , , ,Blaumeise, ,Hornisse
900109,6/7/2013,in Ordnung,nein,ja,0,0, ,Gartenrotschwanz, ,
400013,6/7/2013,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,
400015,6/7/2013,in Ordnung,nein,ja,2,8,14,Blaumeise,8,
600036,6/8/2013,in Ordnung,Nein,Ja, ,4,8,Feldsperling,4,
600054,6/8/2013,in Ordnung,Nein,Ja, ,6,9,Feldsperling,6,
400183,11/26/2013,in Ordnung,ja,ja,1,0, ,unbestimmt,0,
400061,11/26/2013,in Ordnung,nein,nein, , , , , ,Kasten verkotet
400184,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,schlafende Kohlmeise war beringt
400085,11/26/2013,in Ordnung,ja,ja,5,0, ,unbestimmt,0,
400182,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,1,schlafende Kohlmeise
400091,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400185,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,1,schlafende Kohlmeise
400080,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400186,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,1,schlafende Kohlmeise
400088,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400187,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,2,schlafende Feldsperlinge
400083,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400071,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400086,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,schlafende Kohlmeise war beringt
400059,11/26/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400084,11/26/2013,in Ordnung,ja,ja,8,0, ,unbestimmt,0,
400082,11/28/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400069,11/28/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400079,11/28/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400073,11/28/2013,in Ordnung,nein,nein, , , , ,1,schlafende Kohlmeise
400070,11/28/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400053,11/28/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400066,11/28/2013,in Ordnung,nein,nein, , , , ,1,schlafende Kohlmeise
400200,11/28/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,1,schlafender Feldsperling
400068,11/28/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400192,11/28/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400188,11/28/2013,in Ordnung,nein,nein, , , , ,1,schlafende Blaumeise
400189,11/28/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,tote mumifizierte Blaumeise
400191,11/28/2013,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400082,1/17/2014,in Ordnung,nein,nein, , , , ,0,
400069,1/17/2014,in Ordnung,nein,nein, , , , ,0,
400079,1/17/2014,in Ordnung,nein,nein, , , , ,0,
400073,1/17/2014,in Ordnung,nein,nein, , , , ,0,
400070,1/17/2014,in Ordnung,nein,nein, , , , ,1,schlafende Blaumeise
400053,1/17/2014,in Ordnung,nein,nein, , , , ,0,
400066,1/17/2014,in Ordnung,nein,nein, , , , ,0,schlafende Kohlmeise war beringt
400215,1/17/2014,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400214,1/17/2014,in Ordnung,nein,nein, , , , ,1,schlafender Zaunkönig
400055,1/17/2014,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400213,1/17/2014,in Ordnung,ja,ja,0,0, ,unbestimmt,1,schlafende Kohlmeise
400212,1/17/2014,in Ordnung,nein,nein, , , , ,1,schlafender Kleiber
400075,1/17/2014,in Ordnung,ja,ja,0,0, ,unbestimmt,0,schlafende Kohlmeise war beringt
400211,1/17/2014,in Ordnung,nein,nein, , , , ,1,schlafender Kleiber
400081,1/17/2014,in Ordnung,ja,ja,0,0, ,unbestimmt,1,schlafende Kohlmeise
400065,1/17/2014,in Ordnung,nein,nein, , , , ,0,schlafende Kohlmeise war beringt
400208,1/17/2014,in Ordnung,nein,ja,0,0, ,unbestimmt,0,Wespennest
400210,1/17/2014,in Ordnung,nein,nein, , , , ,0,schlafende Kohlmeise war beringt
400209,1/17/2014,in Ordnung,nein,nein, , , , ,0,schlafende Blaumeise war beringt
400207,1/17/2014,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400067,1/17/2014,in Ordnung,nein,nein, , , , ,0,
400206,1/17/2014,in Ordnung,ja,ja,0,0, ,unbestimmt,0,schlafende Kohlmeise war beringt
400204,1/17/2014,in Ordnung,nein,ja,0,0, ,unbestimmt,1,schlafende Blaumeise
400240,1/17/2014,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
400074,1/17/2014,in Ordnung,ja,ja,0,0, ,unbestimmt,0,
600052,5/2/2014,In Ordnung,nein,ja, ,5,8,Feldsperling,5,
600037,5/2/2014,In Ordnung,nein,nein, , , , , ,
600038,5/2/2014,In Ordnung,nein,ja, , , ,Feldsperling, ,Nur Nest
600039,5/2/2014,In Ordnung,nein,ja, ,5,7,Feldsperling,5,
400054,5/4/2014,in Ordnung,nein,nein, , , , , ,
400146,5/4/2014,in Ordnung,nein,ja,4,1,2,Feldsperling, ,
400147,5/4/2014,in Ordnung,nein,nein, , , , , ,
400152,5/4/2014,in Ordnung,nein,nein, , , , , ,
400151,5/4/2014,in Ordnung,nein,ja,2,4,6,Feldsperling,4,
400149,5/4/2014,in Ordnung,nein,nein, , , , , ,Hummeln
400148,5/4/2014,in Ordnung,nein,ja,1,4,1,Feldsperling, ,
400154,5/4/2014,in Ordnung,nein,ja,0,10,1,Blaumeise,1,Weibchen
400153,5/4/2014,in Ordnung,nein,nein, , , , , ,
400155,5/4/2014,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
400156,5/4/2014,in Ordnung,nein,ja,0,10,5,Blaumeise,10,
400090,5/4/2014,in Ordnung,nein,nein, , , , , ,Hummeln
400052,5/4/2014,in Ordnung,nein,ja,9,0, ,Blaumeise, ,Weibchen kontrolliert
400062,5/4/2014,in Ordnung,nein,ja,0,5,6,Feldsperling,5,
400044,5/4/2014,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,
400159,5/4/2014,in Ordnung,nein,ja,0,0, ,Feldsperling, ,
400103,5/4/2014,in Ordnung,nein,ja,0,0, ,Feldsperling, ,
400089,5/4/2014,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
400160,5/4/2014,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
400238,5/4/2014,in Ordnung,nein,nein, , , , , ,Hummeln
400161,5/4/2014,in Ordnung,nein,ja,5,0, ,Feldsperling, ,Weibchen kontrolliert
400162,5/4/2014,Front fehlt,nein,nein, , , , , ,
400163,5/4/2014,in Ordnung,nein,ja,6,0, ,Feldsperling, ,
400167,5/4/2014,in Ordnung,nein,ja,0,2,8,Haussperling,2,
400166,5/4/2014,in Ordnung,nein,ja,1,5,8,Feldsperling,5,
400165,5/4/2014,in Ordnung,nein,nein, , , , , ,Hummeln
400164,5/4/2014,in Ordnung,ja,ja,0,0, ,Feldsperling, ,"Altvogel tot, unberingt"
400170,5/4/2014,in Ordnung,nein,ja, , , ,unbestimmt, ,
400169,5/4/2014,in Ordnung,ja,ja,3,0, ,Feldsperling, ,"Altvogel tot, unberingt"
400168,5/4/2014,in Ordnung,nein,nein, , , , , ,
400172,5/4/2014,in Ordnung,nein,ja,0,4,2,Feldsperling, ,
400171,5/4/2014,in Ordnung,nein,nein, , , , , ,Hummeln
400173,5/4/2014,in Ordnung,nein,nein, , , , , ,
400039,5/4/2014,in Ordnung,nein,ja,9,0, ,Blaumeise, ,
400001,5/4/2014,in Ordnung,nein,unbekannt, , , , , ,zugekleibert
400114,5/4/2014,in Ordnung,nein,ja,0,9,6,Kohlmeise,9,Weibchen kontrolliert
600035,5/8/2014,In Ordnung,nein,ja, ,4,13,Haussperling,3,
600135,5/8/2014,In Ordnung,nein,nein, , , , , ,
600154,5/8/2014,In Ordnung,nein,ja, ,5,13,Star,4,
600257,5/8/2014,In Ordnung,nein,ja, ,4,8,Kohlmeise,4,Dreier Sperlingskasten
600258,5/8/2014,In Ordnung,nein,ja,2, , ,Kohlmeise, ,Dreier Sperlingskasten
600259,5/8/2014,In Ordnung,nein,ja,6, , ,Kohlmeise, ,Dreier Sperlingskasten
600059,5/8/2014,In Ordnung,nein,ja,ja, , ,Meise unbestimmt, ,
600061,5/10/2014,In Ordnung,nein,ja, ,7,7,Kohlmeise,7,
600062,5/10/2014,In Ordnung,nein,nein, , , , , ,
600063,5/10/2014,In Ordnung,nein,ja, ,9,12,Kleiber,9,
600064,5/10/2014,In Ordnung,nein,ja, , , ,Meise unbestimmt, ,
400094,5/11/2014,in Ordnung,nein,unbekannt, , , , , ,"Wespe, toter beringter Feldsperling"
400229,5/11/2014,in Ordnung,nein,ja,1,5,7,Blaumeise,6,
400226,5/11/2014,in Ordnung,nein,nein, , , , , ,Hummeln
400227,5/11/2014,in Ordnung,nein,ja,1,2,8,Kohlmeise,2,Weibchen kontrolliert
400228,5/11/2014,in Ordnung,nein,ja,3,8,1,Blaumeise, ,
400010,5/11/2014,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
400015,5/11/2014,in Ordnung,nein,ja,2,7,6,Blaumeise,7,
400013,5/11/2014,in Ordnung,ja,nein, , , , , ,
400095,5/11/2014,in Ordnung,nein,nein, , , , , ,
400097,5/11/2014,in Ordnung,nein,nein, , , , , ,
400096,5/11/2014,in Ordnung,ja,ja,0,1,3,Feldsperling, ,Totfund eines juv
400100,5/11/2014,in Ordnung,nein,ja,0,8,8,Kohlmeise,8,
400099,5/11/2014,in Ordnung,nein,ja,1,8,6,Blaumeise,6,Weibchen kontrolliert
400113,5/11/2014,in Ordnung,nein,ja,0,8,8,Blaumeise,8,
400122,5/11/2014,in Ordnung,nein,nein, , , , , ,Wespe
600065,5/12/2014,In Ordnung,nein,ja, , , ,Meise unbestimmt, ,
600067,5/12/2014,In Ordnung,nein,nein, , , , , ,
600073,5/12/2014,In Ordnung,nein,nein, , , , , ,
600072,5/12/2014,In Ordnung,nein,nein, , , , , ,
600074,5/12/2014,In Ordnung,nein,ja, ,11, ,Blaumeise,11,Weibchen beringt
600075,5/12/2014,In Ordnung,nein,nein, , , , , ,
600077,5/12/2014,In Ordnung,nein,ja,7, , ,Rotkehlchen,W.,
600078,5/12/2014,In Ordnung,nein,ja,5, , ,Kleiber, ,
600079,5/12/2014,In Ordnung,nein,nein, , , , , ,
600081,5/12/2014,In Ordnung,nein,nein, , , , , ,
600080,5/12/2014,In Ordnung,nein,ja,7, , ,Kohlmeise, ,
600083,5/12/2014,In Ordnung,nein,nein, , , , , ,Maus
600092,5/12/2014,defekt,ja,nein, , , , , ,Maus
600091,5/12/2014,In Ordnung,nein,nein, , , , , ,
600090,5/12/2014,In Ordnung,nein,ja, ,9,9,Tannenmeise,9,
600087,5/12/2014,defekt,nein,ja, ,6, ,Rotkehlchen,6,
600068,5/12/2014,In Ordnung,nein,nein, , , , , ,
600069,5/12/2014,In Ordnung,nein,nein, , , , , ,
600088,5/12/2014,In Ordnung,nein,nein, , , , , ,
600084,5/12/2014,In Ordnung,nein,ja,2,7,8,Kohlmeise,7 + W.,
600085,5/12/2014,In Ordnung,nein,nein, , , , , ,
600251,5/12/2014,In Ordnung,nein,ja, ,12,11,Blaumeise,12,
600011,5/12/2014,In Ordnung,nein,ja, ,9, ,Blaumeise,6,
600094,5/12/2014,In Ordnung,nein,ja, ,6, ,Blaumeise,4,
600260,5/12/2014,In Ordnung,nein,ja, ,7, ,Blaumeise,7,
600096,5/12/2014,In Ordnung,nein,ja,5,3,6,Blaumeise,3,
600095,5/12/2014,In Ordnung,nein,ja, ,6,4,Kleiber,6,
600012,5/12/2014,In Ordnung,nein,ja,2,7, ,Kohlmeise,6,
600097,5/12/2014,In Ordnung,nein,ja,1,8,6,Blaumeise,8,
600018,5/12/2014,In Ordnung,nein,ja, ,11,10,Blaumeise,11,
600019,5/12/2014,In Ordnung,nein,nein, , , , , ,
600020,5/12/2014,In Ordnung,nein,ja, ,10,12,Blaumeise,10,
600098,5/12/2014,In Ordnung,nein,nein, , , , , ,
600099,5/12/2014,In Ordnung,nein,ja,8, , ,Kohlmeise,W.,
600100,5/12/2014,In Ordnung,nein,nein, , , , , ,
600101,5/12/2014,In Ordnung,nein,ja,6, , ,Rotkehlchen, ,
600102,5/12/2014,In Ordnung,nein,nein, , , , , ,
600103,5/12/2014,In Ordnung,nein,ja, ,7, ,Kleiber,7,
600107,5/12/2014,In Ordnung,nein,nein, , , , , ,
600108,5/12/2014,In Ordnung,nein,ja, ,4,13,Blaumeise,4,
600109,5/12/2014,In Ordnung,nein,ja,6, , ,Meise unbestimmt, ,
600021,5/12/2014,In Ordnung,nein,ja, ,8,8,Kohlmeise,8,
600014,5/12/2014,In Ordnung,nein,ja, ,9,12,Blaumeise,9,
600113,5/12/2014,In Ordnung,nein,ja,6, , ,Rotkehlchen,W.,
600015,5/12/2014,In Ordnung,nein,nein, , , , , ,
600261,5/12/2014,In Ordnung,nein,ja,7, , ,Kohlmeise,W.,
600262,5/12/2014,In Ordnung,nein,ja, ,9,2,Blaumeise, ,
400121,5/13/2014,in Ordnung,nein,ja,7,0, ,Kohlmeise,1,Weibchen
400123,5/13/2014,in Ordnung,nein,ja,0,8,12,Blaumeise,8,
400124,5/13/2014,in Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400127,5/13/2014,in Ordnung,nein,ja,0,3,2,Kleiber,1,Weibchen
400138,5/13/2014,in Ordnung,nein,ja,0,11,12,Blaumeise,11,
400128,5/13/2014,in Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400041,5/13/2014,in Ordnung,nein,nein, , , , , ,
400137,5/13/2014,in Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400130,5/13/2014,in Ordnung,nein,ja,8,0, ,Trauerschnäpper, ,
400129,5/13/2014,in Ordnung,nein,nein, , , , , ,
400045,5/13/2014,in Ordnung,ja,ja,7,0, ,Meise unbestimmt, ,verlassen
400136,5/13/2014,in Ordnung,nein,nein, , , , , ,
400131,5/13/2014,in Ordnung,nein,ja,0,9,11,Kohlmeise,9,
400135,5/13/2014,in Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400132,5/13/2014,in Ordnung,nein,ja,0,0, ,Feldsperling, ,ausgeflogen
400133,5/13/2014,in Ordnung,nein,ja,0,0, ,Feldsperling, ,ausgeflogen
400042,5/13/2014,in Ordnung,ja,ja,10,0, ,Blaumeise, ,verlassen
400134,5/13/2014,in Ordnung,nein,ja,0,5,14,Feldsperling,5,
400140,5/13/2014,in Ordnung,nein,nein, , , , , ,
400126,5/13/2014,in Ordnung,nein,nein, , , , , ,
400046,5/13/2014,in Ordnung,nein,nein, , , , , ,
400125,5/13/2014,in Ordnung,nein,nein, , , , , ,
400063,5/13/2014,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,1,Weibchen
400120,5/13/2014,in Ordnung,nein,ja,0,5,8,Kohlmeise,5,
400043,5/13/2014,in Ordnung,nein,nein, , , , , ,
400119,5/13/2014,in Ordnung,ja,ja,1,5,6,Feldsperling, ,alle tot
400117,5/13/2014,in Ordnung,nein,ja,0,8,10,Kohlmeise,8,
400040,5/13/2014,in Ordnung,ja,ja,9,0, ,Meise unbestimmt, ,verlassen
400049,5/13/2014,in Ordnung,nein,nein, , , , , ,Wespe
400118,5/13/2014,in Ordnung,nein,nein, , , , , ,
400115,5/13/2014,in Ordnung,nein,ja,0,10,14,Blaumeise,7,Rest ausgeflogen
400051,5/13/2014,in Ordnung,nein,ja,8,0, ,Blaumeise,1,Weibchen
400058,5/13/2014,in Ordnung,nein,ja,0,0, ,Feldsperling, ,ausgeflogen
900211,5/13/2014,Deckel defekt,nein,ja,1,7,6,Sumpfmeise,7,
900028,5/13/2014,in Ordnung,nein,ja,0,8,8,Kohlmeise,8,
900029,5/13/2014,in Ordnung,nein,nein, , , , , ,
900030,5/13/2014,in Ordnung,nein,ja,8,10,8,Blaumeise,10,
900032,5/13/2014,in Ordnung,nein,ja,0,6,12,Gartenbaumläufer,3,
900035,5/13/2014,in Ordnung,nein,ja,0,4,10,Kleiber,4,
900037,5/13/2014,in Ordnung,nein,ja,0,7,8,Blaumeise,7,
900039,5/13/2014,in Ordnung,nein,ja,13,0, ,Meise unbestimmt, ,
900040,5/13/2014,in Ordnung,nein,ja,1,6,8,Kohlmeise,6,
900041,5/13/2014,in Ordnung,nein,ja,1,6,8,Kohlmeise,6,
900042,5/13/2014,in Ordnung,nein,ja,0,11,10,Blaumeise,11,
900043,5/13/2014,in Ordnung,nein,nein, , , , , ,
900293,5/13/2014,in Ordnung,nein,ja,0,12,10,Blaumeise,12,
900048,5/13/2014,in Ordnung,nein,nein, , , , , ,
900050,5/13/2014,in Ordnung,nein,ja,0,8,8,Kohlmeise,8,
900051,5/13/2014,in Ordnung,nein,ja,0,0, ,Kleiber, ,ausgeflogen
900052,5/13/2014,in Ordnung,nein,ja,0,9,12,Kohlmeise,9,
900053,5/13/2014,in Ordnung,nein,ja,0,13,10,Blaumeise,13,
900054,5/13/2014,in Ordnung,nein,ja,0,6,10,Kohlmeise,6,
900055,5/13/2014,in Ordnung,nein,ja,0,9,8,Kohlmeise,9,
900056,5/13/2014,in Ordnung,nein,ja,0,11,5,Blaumeise,8,und ein KohlmeisenNestling!
900057,5/13/2014,in Ordnung,nein,nein, , , , , ,
900058,5/13/2014,in Ordnung,nein,nein, , , , , ,
900059,5/13/2014,in Ordnung,nein,ja,0,8,8,Kohlmeise,8,
900060,5/13/2014,in Ordnung,nein,ja,0,6,12,Kleiber,6,
900061,5/13/2014,in Ordnung,nein,ja,0,8,8,Kohlmeise,8,
900062,5/13/2014,in Ordnung,nein,ja,0,8,8,Kohlmeise,8,
900065,5/13/2014,in Ordnung,nein,ja,0,10,10,Blaumeise,10,
600128,5/13/2014,In Ordnung,nein,ja, , , ,Blaumeise, ,
600132,5/13/2014,In Ordnung,nein,ja,1,8,7,Kohlmeise,8,
600137,5/13/2014,In Ordnung,nein,nein, , , , , ,
600130,5/13/2014,In Ordnung,nein,nein, , , , , ,
600131,5/13/2014,In Ordnung,nein,nein, , , , , ,
600135,5/13/2014,In Ordnung,nein,nein, , , , , ,
600134,5/13/2014,In Ordnung,nein,nein, , , , , ,
600268,5/13/2014,In Ordnung,nein,ja, ,10, ,Blaumeise,10,
600149,5/13/2014,In Ordnung,nein,ja, , , ,Kohlmeise, ,
600263,5/13/2014,In Ordnung,nein,ja, ,4,5,Haussperling,3,
600009,5/13/2014,In Ordnung,nein,ja, ,4,6,Kohlmeise,4,
600140,5/13/2014,In Ordnung,nein,ja, ,10,6,Blaumeise,10,
600138,5/13/2014,In Ordnung,nein,nein, , , , , ,
600139,5/13/2014,In Ordnung,nein,nein, , , , , ,
600137,5/13/2014,In Ordnung,nein,ja, ,10, ,Blaumeise,10,
400246,5/14/2014,in Ordnung,nein,ja, , , ,Trauerschnäpper, ,brütender Altvogel
400253,5/14/2014,in Ordnung,nein,ja, , ,2,Trauerschnäpper, ,brütender Altvogel
400254,5/14/2014,in Ordnung,nein,ja, , ,6,unbestimmt, ,
400252,5/14/2014,in Ordnung,nein,nein, , , , , ,
400248,5/14/2014,in Ordnung,nein,ja, , , ,Blaumeise, ,brütender Altvogel
400255,5/14/2014,in Ordnung,nein,nein, , , , , ,
400247,5/14/2014,in Ordnung,nein,ja, ,7, ,Kohlmeise,7,
400249,5/14/2014,in Ordnung,nein,ja, ,8, ,Blaumeise,8,
400251,5/14/2014,in Ordnung,nein,nein, , , , , ,
400250,5/14/2014,in Ordnung,nein,ja, ,11, ,Blaumeise,11,
600265,5/14/2014,In Ordnung,nein,ja, , , ,Meise unbestimmt, ,ausgeflogen
600160,5/14/2014,In Ordnung,nein,ja, ,9,14,Kohlmeise,8,
600266,5/14/2014,In Ordnung,nein,ja,4,6,5,Blaumeise,3+W,M. abgelesen 90373930
600162,5/14/2014,In Ordnung,nein,ja, ,9,12,Kleiber,9,
600161,5/14/2014,In Ordnung,nein,ja, ,10, ,Kohlmeise,10,
600163,5/14/2014,Defekt,nein,nein, , , , , ,
600164,5/14/2014,In Ordnung,nein,nein, , , , , ,
600165,5/14/2014,In Ordnung,nein,ja, ,10,12,Kohlmeise,10,
600166,5/14/2014,In Ordnung,nein,ja,3,9, ,Blaumeise,9,
600168,5/14/2014,In Ordnung,nein,ja, ,10,13,Kohlmeise,10+W,
600171,5/14/2014,In Ordnung,nein,ja,8, , ,Gartenrotschwanz, ,Nachkontrollieren!
600172,5/14/2014,In Ordnung,nein,nein, , , , , ,
600173,5/14/2014,In Ordnung,nein,nein, , , , , ,Toter Buntspecht
600174,5/14/2014,In Ordnung,nein,ja, ,4,15,Star,3,
600170,5/14/2014,In Ordnung,nein,ja, ,3,15,Star,3,
600169,5/14/2014,In Ordnung,nein,ja, ,10,13,Blaumeise,8,
900073,5/15/2014,in Ordnung,nein,ja,1,11,14,Blaumeise,10 und Weibchen,1 ausgeflogen
900074,5/15/2014,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,ausgeräubert
900075,5/15/2014,in Ordnung,nein,ja,0,9,8,Sumpfmeise,9,
900079,5/15/2014,in Ordnung,nein,ja,0,9,8,Kohlmeise,9,
900080,5/15/2014,in Ordnung,nein,ja,0,5,8,Kohlmeise,5,
900081,5/15/2014,in Ordnung,nein,nein, , , , , ,
900082,5/15/2014,in Ordnung,nein,nein, , , , , ,
900083,5/15/2014,in Ordnung,nein,ja,0,10,7,Kohlmeise,10,
900084,5/15/2014,in Ordnung,nein,ja,0,7,12,Blaumeise,7,
900085,5/15/2014,in Ordnung,nein,ja,2,6,8,Kohlmeise,6,
900086,5/15/2014,in Ordnung,nein,nein, , , , , ,
900087,5/15/2014,in Ordnung,nein,ja,1,8,14,Blaumeise,8,
900088,5/15/2014,in Ordnung,ja,nein, , , , , ,Hornisse Vorjahr
900089,5/15/2014,in Ordnung,nein,ja,0,9,9,Kohlmeise,9,
900090,5/15/2014,in Ordnung,nein,ja,0,12,14,Blaumeise,12,
900091,5/15/2014,in Ordnung,nein,ja,0,8,6,Kohlmeise,8 und Weibchen,
900092,5/15/2014,in Ordnung,nein,ja,0,12,14,Blaumeise,12,
900108,5/15/2014,in Ordnung,nein,ja,0,10,8,Blaumeise,10,
900105,5/15/2014,in Ordnung,nein,ja,0,7,2,Blaumeise,Weibchen,
900106,5/15/2014,in Ordnung,nein,ja,5,0, ,Meise unbestimmt, ,
900107,5/15/2014,in Ordnung,nein,ja,0,4,11,Kleiber,3,1 tot
900215,5/15/2014,in Ordnung,nein,ja,0,11,10,Kohlmeise,11,
900104,5/15/2014,in Ordnung,nein,ja,0,9,13,Kohlmeise,9,
900103,5/15/2014,in Ordnung,nein,ja,2,8,12,Blaumeise,8,
900102,5/15/2014,in Ordnung,nein,ja,0,7,1,Meise unbestimmt, ,
900101,5/15/2014,in Ordnung,nein,ja,7,0, ,Kohlmeise,Weibchen,
900100,5/15/2014,in Ordnung,nein,ja,0,10,10,Blaumeise,10,mumifizierte Kohlmeise
900099,5/15/2014,in Ordnung,nein,ja,0,13,10,Blaumeise,13,mumifizierte Blaumeise
900098,5/15/2014,in Ordnung,nein,ja,9,0, ,Meise unbestimmt, ,
900097,5/15/2014,in Ordnung,nein,ja,0,6,10,Kleiber,6,
900096,5/15/2014,in Ordnung,nein,ja,0,8,10,Kohlmeise,8,
900094,5/15/2014,in Ordnung,nein,ja,10,0, ,Kohlmeise,Weibchen,
900093,5/15/2014,in Ordnung,nein,ja,0,10,15,Blaumeise,10,
900071,5/16/2014,in Ordnung,nein,ja,0,10,14,Blaumeise,9,1 entflogen
900070,5/16/2014,in Ordnung,nein,ja,1,6,8,Kohlmeise,6,
900069,5/16/2014,in Ordnung,nein,nein, , , , , ,
900068,5/16/2014,in Ordnung,nein,ja,8,0, ,Blaumeise, ,
900067,5/16/2014,in Ordnung,ja,ja,0,6,10,Kohlmeise, ,alle tot
900227,5/16/2014,in Ordnung,ja,ja,0,3,10,Kohlmeise, ,alle tot
900228,5/16/2014,in Ordnung,nein,ja,0,1,6,Kohlmeise,1,
