Nistkasten-nummer,Datum,Zustand Kasten,gereinigt,besetzt,Anzahl Eier,Anzahl Jungvögel,Alter Jungvögel,Vogelart,beringt,Bemerkungen
400191,02-03-2014,in Ordnung,nein,nein, , , , , ,
400191,11-03-2014,in Ordnung,nein,nein, , , , , ,
400191,19-03-2014,in Ordnung,nein,nein, , , , , ,
400191,22-03-2014,in Ordnung,nein,nein, , , , , ,
400192,04-01-2014,in Ordnung,nein,nein, , , , , ,
400192,01-02-2014,in Ordnung,nein,nein, , , , , ,
400192,16-02-2014,in Ordnung,nein,nein, , , , , ,
400192,02-03-2014,in Ordnung,nein,nein, , , , , ,
400192,11-03-2014,in Ordnung,nein,nein, , , , , ,
400192,19-03-2014,in Ordnung,nein,nein, , , , , ,
400192,22-03-2014,in Ordnung,nein,nein, , , , , ,
400193,04-01-2014,in Ordnung,nein,nein, , , , , ,
400193,19-01-2014,in Ordnung,nein,nein, , , , , ,
400193,01-02-2014,in Ordnung,nein,nein, , , , , ,
400193,16-02-2014,in Ordnung,nein,nein, , , , , ,
400193,02-03-2014,in Ordnung,nein,nein, , , , , ,
400193,11-03-2014,in Ordnung,nein,nein, , , , , ,
400193,19-03-2014,in Ordnung,nein,nein, , , , , ,
400193,22-03-2014,in Ordnung,nein,nein, , , , , ,
400194,04-01-2014,in Ordnung,nein,nein, , , , , ,
400194,19-01-2014,in Ordnung,nein,nein, , , , , ,
400194,16-02-2014,in Ordnung,nein,nein, , , , , ,
400194,02-03-2014,in Ordnung,nein,nein, , , , , ,
400194,11-03-2014,in Ordnung,nein,nein, , , , , ,
400194,22-03-2014,in Ordnung,nein,nein, , , , , ,
400195,19-01-2014,in Ordnung,nein,nein, , , , , ,
400195,01-02-2014,in Ordnung,nein,nein, , , , , ,
400195,16-02-2014,in Ordnung,nein,nein, , , , , ,
400195,02-03-2014,in Ordnung,nein,nein, , , , , ,
400195,11-03-2014,in Ordnung,nein,nein, , , , , ,
400195,19-03-2014,in Ordnung,nein,nein, , , , , ,
400199,04-01-2014,in Ordnung,nein,nein, , , , , ,
400199,19-01-2014,in Ordnung,nein,nein, , , , , ,
400199,01-02-2014,in Ordnung,nein,nein, , , , , ,
400199,16-02-2014,in Ordnung,nein,nein, , , , , ,
400199,02-03-2014,in Ordnung,nein,nein, , , , , ,
400199,11-03-2014,in Ordnung,nein,nein, , , , , ,
400199,19-03-2014,in Ordnung,nein,nein, , , , , ,
400199,22-03-2014,in Ordnung,nein,nein, , , , , ,
400200,04-01-2014,in Ordnung,nein,nein, , , , , ,
400200,19-01-2014,in Ordnung,nein,nein, , , , , ,
400200,01-02-2014,in Ordnung,nein,nein, , , , , ,
400200,16-02-2014,in Ordnung,nein,nein, , , , , ,
400200,02-03-2014,in Ordnung,nein,nein, , , , , ,
400200,11-03-2014,in Ordnung,nein,nein, , , , , ,
400200,19-03-2014,in Ordnung,nein,nein, , , , , ,
400200,22-03-2014,in Ordnung,nein,nein, , , , , ,
400201,04-01-2014,in Ordnung,nein,nein, , , , , ,
400201,01-02-2014,in Ordnung,nein,nein, , , , , ,
400201,22-03-2014,in Ordnung,nein,nein, , , , , ,
400202,04-01-2014,in Ordnung,nein,nein, , , , , ,
400202,19-01-2014,in Ordnung,nein,nein, , , , , ,
400202,01-02-2014,in Ordnung,nein,nein, , , , , ,
400202,02-03-2014,in Ordnung,nein,nein, , , , , ,
400202,11-03-2014,in Ordnung,nein,nein, , , , , ,
400202,22-03-2014,in Ordnung,nein,nein, , , , , ,
400205,04-01-2014,in Ordnung,nein,nein, , , , , ,
400205,19-01-2014,in Ordnung,nein,nein, , , , , ,
400205,01-02-2014,in Ordnung,nein,nein, , , , , ,
400205,16-02-2014,in Ordnung,nein,nein, , , , , ,
400205,02-03-2014,in Ordnung,nein,nein, , , , , ,
400205,11-03-2014,in Ordnung,nein,nein, , , , , ,
400205,19-03-2014,in Ordnung,nein,nein, , , , , ,
400205,22-03-2014,in Ordnung,nein,nein, , , , , ,
400206,04-01-2014,in Ordnung,nein,nein, , , , , ,
400206,19-01-2014,in Ordnung,nein,nein, , , , , ,
400206,01-02-2014,in Ordnung,nein,nein, , , , , ,
400206,16-02-2014,in Ordnung,nein,nein, , , , , ,
400206,02-03-2014,in Ordnung,nein,nein, , , , , ,
400206,11-03-2014,in Ordnung,nein,nein, , , , , ,
400206,19-03-2014,in Ordnung,nein,nein, , , , , ,
400206,22-03-2014,in Ordnung,nein,nein, , , , , ,
400207,04-01-2014,in Ordnung,nein,nein, , , , , ,
400207,19-01-2014,in Ordnung,nein,nein, , , , , ,
400207,01-02-2014,in Ordnung,nein,nein, , , , , ,
400207,16-02-2014,in Ordnung,nein,nein, , , , , ,
400207,11-03-2014,in Ordnung,nein,nein, , , , , ,
400207,19-03-2014,in Ordnung,nein,nein, , , , , ,
400207,22-03-2014,in Ordnung,nein,nein, , , , , ,
400208,04-01-2014,in Ordnung,nein,nein, , , , , ,
400208,19-01-2014,in Ordnung,nein,nein, , , , , ,
400208,16-02-2014,in Ordnung,nein,nein, , , , , ,
400208,02-03-2014,in Ordnung,nein,nein, , , , , ,
400208,11-03-2014,in Ordnung,nein,nein, , , , , ,
400208,19-03-2014,in Ordnung,nein,nein, , , , , ,
400208,22-03-2014,in Ordnung,nein,nein, , , , , ,
400209,04-01-2014,in Ordnung,nein,nein, , , , , ,
400209,19-01-2014,in Ordnung,nein,nein, , , , , ,
400209,01-02-2014,in Ordnung,nein,nein, , , , , ,
400209,16-02-2014,in Ordnung,nein,nein, , , , , ,
400209,02-03-2014,in Ordnung,nein,nein, , , , , ,
400209,11-03-2014,in Ordnung,nein,nein, , , , , ,
400209,19-03-2014,in Ordnung,nein,nein, , , , , ,
400209,22-03-2014,in Ordnung,nein,nein, , , , , ,
400210,04-01-2014,in Ordnung,nein,nein, , , , , ,
400210,01-02-2014,in Ordnung,nein,nein, , , , , ,
400210,16-02-2014,in Ordnung,nein,nein, , , , , ,
400210,02-03-2014,in Ordnung,nein,nein, , , , , ,
400210,11-03-2014,in Ordnung,nein,nein, , , , , ,
400210,19-03-2014,in Ordnung,nein,nein, , , , , ,
400210,22-03-2014,in Ordnung,nein,nein, , , , , ,
400211,04-01-2014,in Ordnung,nein,nein, , , , , ,
400211,19-01-2014,in Ordnung,nein,nein, , , , , ,
400211,01-02-2014,in Ordnung,nein,nein, , , , , ,
400211,16-02-2014,in Ordnung,nein,nein, , , , , ,
400211,11-03-2014,in Ordnung,nein,nein, , , , , ,
400211,19-03-2014,in Ordnung,nein,nein, , , , , ,
400211,22-03-2014,in Ordnung,nein,nein, , , , , ,
400212,04-01-2014,in Ordnung,nein,nein, , , , , ,
400212,19-01-2014,in Ordnung,nein,nein, , , , , ,
400212,01-02-2014,in Ordnung,nein,nein, , , , , ,
400212,16-02-2014,in Ordnung,nein,nein, , , , , ,
400212,02-03-2014,in Ordnung,nein,nein, , , , , ,
400212,11-03-2014,in Ordnung,nein,nein, , , , , ,
400212,19-03-2014,in Ordnung,nein,nein, , , , , ,
400212,22-03-2014,in Ordnung,nein,nein, , , , , ,
400213,04-01-2014,in Ordnung,nein,nein, , , , , ,
400213,19-01-2014,in Ordnung,nein,nein, , , , , ,
400213,01-02-2014,in Ordnung,nein,nein, , , , , ,
400213,16-02-2014,in Ordnung,nein,nein, , , , , ,
400213,02-03-2014,in Ordnung,nein,nein, , , , , ,
400213,11-03-2014,in Ordnung,nein,nein, , , , , ,
400213,19-03-2014,in Ordnung,nein,nein, , , , , ,
400214,04-01-2014,in Ordnung,nein,nein, , , , , ,
400214,19-01-2014,in Ordnung,nein,nein, , , , , ,
400214,01-02-2014,in Ordnung,nein,nein, , , , , ,
400214,16-02-2014,in Ordnung,nein,nein, , , , , ,
400214,02-03-2014,in Ordnung,nein,nein, , , , , ,
400214,11-03-2014,in Ordnung,nein,nein, , , , , ,
400214,19-03-2014,in Ordnung,nein,nein, , , , , ,
400214,22-03-2014,in Ordnung,nein,nein, , , , , ,
400215,04-01-2014,in Ordnung,nein,nein, , , , , ,
400215,19-01-2014,in Ordnung,nein,nein, , , , , ,
400215,01-02-2014,in Ordnung,nein,nein, , , , , ,
400215,16-02-2014,in Ordnung,nein,nein, , , , , ,
400215,02-03-2014,in Ordnung,nein,nein, , , , , ,
400215,11-03-2014,in Ordnung,nein,nein, , , , , ,
400215,19-03-2014,in Ordnung,nein,nein, , , , , ,
400215,22-03-2014,in Ordnung,nein,nein, , , , , ,
400239,19-01-2014,in Ordnung,nein,nein, , , , , ,
400239,01-02-2014,in Ordnung,nein,nein, , , , , ,
400239,16-02-2014,in Ordnung,nein,nein, , , , , ,
400239,02-03-2014,in Ordnung,nein,nein, , , , , ,
400239,11-03-2014,in Ordnung,nein,nein, , , , , ,
400239,22-03-2014,in Ordnung,nein,nein, , , , , ,
400240,04-01-2014,in Ordnung,nein,nein, , , , , ,
400240,19-01-2014,in Ordnung,nein,nein, , , , , ,
400240,01-02-2014,in Ordnung,nein,nein, , , , , ,
400240,16-02-2014,in Ordnung,nein,nein, , , , , ,
400240,02-03-2014,in Ordnung,nein,nein, , , , , ,
400240,11-03-2014,in Ordnung,nein,nein, , , , , ,
400240,19-03-2014,in Ordnung,nein,nein, , , , , ,
400240,22-03-2014,in Ordnung,nein,nein, , , , , ,
400270,04-01-2014,in Ordnung,nein,nein, , , , , ,
400270,19-01-2014,in Ordnung,nein,nein, , , , , ,
400270,16-02-2014,in Ordnung,nein,nein, , , , , ,
400270,02-03-2014,in Ordnung,nein,nein, , , , , ,
400270,11-03-2014,in Ordnung,nein,nein, , , , , ,
400270,22-03-2014,in Ordnung,nein,nein, , , , , ,
400110,04-05-2019,in Ordnung,nein,ja,0,8,5,Kohlmeise,7,1 juv tot
400119,04-05-2019,in Ordnung,nein,ja,0,13,5,Blaumeise,13,Weibchen war beringt
400043,04-05-2019,in Ordnung,nein,ja,7,0, ,Meise unbestimmt,0,
400125,04-05-2019,in Ordnung,nein,ja,8,0, ,Kohlmeise,0,
400120,04-05-2019,in Ordnung,nein,nein, , , , , ,
400063,04-05-2019,in Ordnung,nein,ja,8,0, ,Trauerschnäpper,0,
400046,04-05-2019,in Ordnung,nein,ja,ja,ja,1,Blaumeise,Männchen und Weibchen,
400064,04-05-2019,in Ordnung,nein,ja,9,0, ,Kohlmeise,Weibchen,
400121,04-05-2019,in Ordnung,nein,nein, , , , , ,
400122,04-05-2019,in Ordnung,nein,ja,0,ja,1,Blaumeise, ,
400123,04-05-2019,in Ordnung,nein,nein, , , , , ,
400124,04-05-2019,in Ordnung,nein,nein, , , , , ,
400138,04-05-2019,in Ordnung,nein,ja,8,0, ,Blaumeise, ,Weibchen war beringt
400137,04-05-2019,in Ordnung,nein,ja,9,0, ,Kohlmeise, ,
400130,04-05-2019,in Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400131,04-05-2019,in Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400135,04-05-2019,in Ordnung,nein,ja,0,ja,1,Kohlmeise, ,Weibchen war beringt
400132,04-05-2019,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
400129,04-05-2019,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
400128,04-05-2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400127,04-05-2019,in Ordnung,nein,ja,0,ja,1,Kleiber, ,
400041,04-05-2019,in Ordnung,ja,nein, , , , , ,
400045,04-05-2019,in Ordnung,nein,ja,ja,0, ,Blaumeise, ,Weibchen war beringt
400133,04-05-2019,in Ordnung,nein,ja,1, , ,unbestimmt, ,
400140,04-05-2019,in Ordnung,nein,ja,8,0, ,Blaumeise,Weibchen,
400126,04-05-2019,in Ordnung,ja,nein, , , , , ,
400134,04-05-2019,in Ordnung,nein,ja,0,ja,1,Feldsperling, ,
400042,04-05-2019,in Ordnung,nein,nein, , , , , ,
400142,04-05-2019,in Ordnung,nein,ja,ja,ja,1,Kohlmeise,Weibchen,
400141,04-05-2019,in Ordnung,nein,ja,ja,ja,1,Blaumeise, ,
400118,04-05-2019,in Ordnung,nein,ja,ja,ja,1,Meise unbestimmt, ,
400049,04-05-2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400117,04-05-2019,in Ordnung,ja,nein, , , , , ,KM ad tot (länger)
400040,04-05-2019,in Ordnung,nein,nein, , , , , ,
400092,04-05-2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400116,04-05-2019,in Ordnung,nein,ja,8,0, ,Kohlmeise,Weibchen,
400143,04-05-2019,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
400047,04-05-2019,in Ordnung,nein,ja,0,ja,3,Blaumeise,Männchen,
400145,04-05-2019,in Ordnung,nein,ja,10,0, ,Blaumeise,Weibchen,
400144,04-05-2019,in Ordnung,nein,ja,9,0, ,Kohlmeise,Weibchen,
400058,04-05-2019,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
400051,04-05-2019,in Ordnung,nein,ja,11,0, ,Blaumeise, ,
400056,04-05-2019,in Ordnung,nein,ja, , , , , ,Maus
400060,04-05-2019,neue Frontplatte,nein,ja,0,ja,2,Kleiber, ,
400057,04-05-2019,in Ordnung,nein,ja,ja,0, ,Feldsperling,Weibchen,
400270,05-05-2019,in Ordnung,ja,nein, , , , , ,
400215,05-05-2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400214,05-05-2019,in Ordnung,nein,nein, , , , , ,
400055,05-05-2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400213,05-05-2019,in Ordnung,nein,ja,11,0, ,Kohlmeise,Weibchen,
400211,05-05-2019,in Ordnung,nein,ja,0,7,5,Kohlmeise,7 + Weibchen,
400075,05-05-2019,in Ordnung,nein,ja,0,ja,2,Kohlmeise,Weibchen,
400212,05-05-2019,in Ordnung,nein,ja,0,ja,2,Kleiber,Weibchen,
400209,05-05-2019,in Ordnung,nein,ja,0,ja,1,Blaumeise,Weibchen,
400207,05-05-2019,in Ordnung,nein,ja,10,0, ,Blaumeise,Weibchen,
400205,05-05-2019,Dach bröselt,nein,ja,0,ja,2,Blaumeise,Weibchen,
400206,05-05-2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400204,05-05-2019,in Ordnung,nein,nein, , , , , ,
400201,05-05-2019,in Ordnung,nein,nein, , , , , ,
400199,05-05-2019,in Ordnung,nein,ja,9,0, ,Blaumeise,Weibchen,
400202,05-05-2019,in Ordnung,nein,ja,2,0, ,Trauerschnäpper, ,
400068,05-05-2019,in Ordnung,nein,ja,0,ja,2,Kohlmeise,Weibchen,
400077,05-05-2019,in Ordnung,nein,ja,2,5,5,Kohlmeise,5 + Weibchen,
400200,05-05-2019,in Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
400208,05-05-2019,in Ordnung,ja,ja,ja,0, ,Blaumeise, ,Weibchen tot mit Brutfleck
400239,05-05-2019,in Ordnung,nein,nein, , , , , ,
400210,05-05-2019,in Ordnung,nein,ja,7,0, ,Kohlmeise,Weibchen,
400195,05-05-2019,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,
400078,05-05-2019,in Ordnung,nein,ja,0,ja,1,Kohlmeise, ,Weibchen war beringt
400190,05-05-2019,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
400194,05-05-2019,in Ordnung,nein,ja,0,ja,1,Kohlmeise,Weibchen,
400191,05-05-2019,in Ordnung,nein,nein, , , , , ,
400192,05-05-2019,in Ordnung,nein,ja,0,10,8,Kohlmeise,10,
400193,05-05-2019,in Ordnung,nein,ja,0,ja,2,Blaumeise,Weibchen,
400069,05-05-2019,in Ordnung,nein,ja,0,14,5,Blaumeise,14,
400079,05-05-2019,in Ordnung,nein,nein, , , , , ,
400073,05-05-2019,in Ordnung,nein,ja,0,ja,1,Kohlmeise, ,Weibchen war beringt
400070,05-05-2019,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
400053,05-05-2019,in Ordnung,nein,ja,4,0, ,Meise unbestimmt, ,
400061,05-05-2019,in Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
400038,11-05-2019,in Ordnung,nein,ja,0,8,6,Blaumeise,6,
400170,11-05-2019,in Ordnung,nein,ja,0,ja,2,Meise unbestimmt, ,
400173,11-05-2019,in Ordnung,nein,ja,0,6,8,Blaumeise,6,
400172,11-05-2019,in Ordnung,nein,nein, , , , , ,
400168,11-05-2019,in Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
400160,11-05-2019,in Ordnung,nein,ja,0,ja,2,Kohlmeise, ,
400159,11-05-2019,in Ordnung,ja,nein, , , , , ,
400163,11-05-2019,in Ordnung,nein,nein, , , , , ,
400164,11-05-2019,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
400165,11-05-2019,in Ordnung,ja,nein, , , , , ,
400238,11-05-2019,in Ordnung,ja,nein, , , , , ,
400052,11-05-2019,in Ordnung,nein,ja,0,ja,1,Blaumeise, ,Weibchen war beringt
400089,11-05-2019,in Ordnung,nein,nein, , , , , ,
400090,11-05-2019,in Ordnung,ja,nein, , , , , ,
400167,11-05-2019,in Ordnung,ja,nein, , , , , ,
400171,11-05-2019,in Ordnung,ja,nein, , , , , ,
400162,11-05-2019,in Ordnung,ja,nein, , , , , ,
400169,11-05-2019,in Ordnung,ja,nein, , , , , ,
400166,11-05-2019,in Ordnung,nein,ja,0,ja,2,Meise unbestimmt, ,
400062,11-05-2019,in Ordnung,nein,ja,2,3,6,Feldsperling,3,
400044,11-05-2019,in Ordnung,nein,ja,ja,ja,1,Blaumeise,Weibchen,
400154,11-05-2019,in Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,
400158,11-05-2019,in Ordnung,ja,nein, , , , , ,
400156,11-05-2019,in Ordnung,nein,ja,0,ja,1,Blaumeise,Weibchen,
400155,11-05-2019,in Ordnung,nein,ja,0,10,13,Kohlmeise,10 + Weibchen,
400153,11-05-2019,in Ordnung,nein,ja,0,ja,1,Blaumeise,Weibchen,
400148,11-05-2019,in Ordnung,ja,nein, , , , , ,
400149,11-05-2019,in Ordnung,nein,nein, , , , , ,
400151,11-05-2019,in Ordnung,ja,nein, , , , , ,
400152,11-05-2019,in Ordnung,ja,nein, , , , , ,
400146,11-05-2019,in Ordnung,nein,ja,0,10,5,Blaumeise,9,
400054,11-05-2019,in Ordnung,nein,nein, , , , , ,
400050,11-05-2019,in Ordnung,ja,nein, , , , , ,
400006,11-05-2019,in Ordnung,nein,nein, , , , , ,
400107,11-05-2019,in Ordnung,nein,ja,0,8,6,Kohlmeise,5,3 juv tot
400301,11-05-2019,in Ordnung,nein,nein, , , , , ,
400102,11-05-2019,in Ordnung,nein,ja,0,7,5,Blaumeise,7,Weibchen war beringt
400111,11-05-2019,in Ordnung,nein,ja,0,10,5,Blaumeise,10,
400114,11-05-2019,in Ordnung,ja,nein, , , , , ,Hornisse Vorjahr
400113,11-05-2019,in Ordnung,nein,nein, , , , , ,
400100,11-05-2019,in Ordnung,nein,nein, , , , , ,
400099,11-05-2019,in Ordnung,nein,ja,0,ja,2,Blaumeise, ,
400097,11-05-2019,in Ordnung,ja,nein, , , , , ,Hornisse Vorjahr
400095,11-05-2019,in Ordnung,nein,ja, , , , , ,Hummeln
400094,11-05-2019,in Ordnung,ja,nein, , , , , ,
400272,11-05-2019,in Ordnung,nein,nein, , , , , ,
400236,11-05-2019,in Ordnung,ja,nein, , , , , ,
400235,11-05-2019,in Ordnung,ja,nein, , , , , ,
400232,11-05-2019,in Ordnung,nein,ja,0,10,7,Blaumeise,10,Weibchen war beringt
400231,11-05-2019,in Ordnung,ja,nein, , , , , ,
400234,11-05-2019,in Ordnung,ja,nein, , , , , ,
400230,11-05-2019,in Ordnung,ja,nein, , , , , ,
400239,11-05-2019,in Ordnung,nein,ja, , , , , ,Hummeln
400226,11-05-2019,in Ordnung,nein,nein, , , , , ,
400227,11-05-2019,in Ordnung,ja,nein, , , , , ,
400228,11-05-2019,in Ordnung,nein,ja,0,4,8,Kohlmeise,4,
400010,11-05-2019,in Ordnung,nein,ja,0,5,7,Blaumeise,5,
400015,11-05-2019,in Ordnung,nein,ja,1,8,12,Blaumeise,7,1 juv tot
400096,11-05-2019,in Ordnung,ja,ja, , , , , ,Hummeln
400043,14-05-2019,in Ordnung,nein,ja,7,0, ,Meise unbestimmt, ,
400125,14-05-2019,in Ordnung,nein,ja,0,10,6,Kohlmeise,10,
400063,14-05-2019,in Ordnung,nein,ja,0,ja,1,Trauerschnäpper, ,
400046,14-05-2019,in Ordnung,nein,ja,1,9,11,Blaumeise,9,
400064,14-05-2019,in Ordnung,nein,ja,0,ja,3,Kohlmeise,0,
400122,14-05-2019,in Ordnung,nein,ja,0,9,11,Blaumeise,9,
400138,14-05-2019,in Ordnung,nein,ja,0,ja,2,Blaumeise,0,Weibchen war beringt
400137,14-05-2019,in Ordnung,nein,ja,0,ja,2,Kohlmeise,0,
400130,14-05-2019,in Ordnung,nein,ja,7,0, ,Trauerschnäpper, ,
400131,14-05-2019,in Ordnung,ja,nein, , , , , ,
400135,14-05-2019,in Ordnung,nein,ja,2,5,10,Kohlmeise,5,
400132,14-05-2019,in Ordnung,ja,nein, , , , , ,
400129,14-05-2019,in Ordnung,ja,nein, , , , , ,
400128,14-05-2019,in Ordnung,nein,ja,0,10,10,Kohlmeise,10,
400127,14-05-2019,in Ordnung,nein,ja,0,7,8,Kleiber,7,
400045,14-05-2019,in Ordnung,nein,ja,0,11,6,Blaumeise,11,
400133,14-05-2019,in Ordnung,ja,nein, , , , , ,
400140,14-05-2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt,0,
400134,14-05-2019,in Ordnung,nein,ja,3,3,12,Feldsperling,3,
400142,14-05-2019,in Ordnung,nein,ja,0,9,7,Kohlmeise,9,
400141,14-05-2019,in Ordnung,nein,ja,0,7,10,Blaumeise,7,
400118,14-05-2019,in Ordnung,nein,ja,0,12,9,Blaumeise,12,
400049,14-05-2019,in Ordnung,nein,ja,1,9,10,Blaumeise,9,
400215,17-05-2019,in Ordnung,nein,ja,0,11,12,Blaumeise,11,
400055,17-05-2019,in Ordnung,nein,ja,1,6,15,Kohlmeise,6,
400213,17-05-2019,in Ordnung,nein,ja,1,10,7,Kohlmeise,10,Weibchen war beringt
400212,17-05-2019,in Ordnung,nein,ja,0,7,12,Kleiber,7,
400075,17-05-2019,in Ordnung,nein,ja,0,4,15,Kohlmeise,4,
400209,17-05-2019,in Ordnung,nein,ja,0,11,12,Blaumeise,11,
400207,17-05-2019,in Ordnung,nein,ja,0,11,6,Blaumeise,11,
400205,17-05-2019,in Ordnung,nein,ja,0,10,12,Blaumeise,10,
400206,17-05-2019,in Ordnung,nein,ja,0,9,9,Kohlmeise,9,
400199,17-05-2019,in Ordnung,nein,ja,0,9,5,Blaumeise,9,
400202,17-05-2019,in Ordnung,nein,ja,5,0, ,Trauerschnäpper,0,
400068,17-05-2019,in Ordnung,nein,ja,0,8,10,Kohlmeise,8,
400200,17-05-2019,in Ordnung,nein,ja,0,11,7,Blaumeise,11,
400208,17-05-2019,in Ordnung,nein,ja,1,0, ,Blaumeise,Weibchen,
400210,17-05-2019,in Ordnung,nein,ja,0,8,8,Kohlmeise,8,
400078,17-05-2019,in Ordnung,nein,ja,0,8,8,Kohlmeise,8,
400195,17-05-2019,in Ordnung,nein,ja,5,0, ,Trauerschnäpper,0,
400190,17-05-2019,in Ordnung,nein,ja,6,0, ,Trauerschnäpper, ,Weibchen war beringt
400194,17-05-2019,in Ordnung,nein,ja,0,6,14,Kohlmeise,6,
400193,17-05-2019,in Ordnung,nein,ja,0,11,14,Blaumeise,11,
400070,17-05-2019,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,0,
400053,17-05-2019,in Ordnung,ja,nein, , , , , ,Nest 4 Eier Vorjahr?
400061,17-05-2019,in Ordnung,nein,ja,4,7,5,Kohlmeise,7,
400073,17-05-2019,in Ordnung,nein,ja,1,6,12,Kohlmeise,6,
400058,17-05-2019,in Ordnung,ja,ja,0,5,2,Feldsperling,0,alle juv tot
400051,17-05-2019,in Ordnung,nein,ja,3,10,8,Blaumeise,10,
400057,17-05-2019,in Ordnung,ja,ja,5,0, ,Feldsperling,0,verlassen
400060,17-05-2019,in Ordnung,nein,ja,0,4,11,Kleiber,4,
400084,17-05-2019,in Ordnung,nein,ja,1,12,14,Blaumeise,10,2 entflogen
400182,17-05-2019,in Ordnung,ja,nein, , , , , ,
400092,17-05-2019,in Ordnung,nein,ja,0,8,12,Kohlmeise,8,
400116,17-05-2019,in Ordnung,nein,ja,9,0, ,Kohlmeise, ,verlassen
400047,17-05-2019,in Ordnung,nein,ja,0,11,14,Blaumeise,8,3 entflogen
400145,17-05-2019,in Ordnung,nein,ja,0,14,8,Blaumeise,14,
400144,17-05-2019,in Ordnung,nein,ja,0,11,7,Kohlmeise,11,
400027,20-05-2019,in Ordnung,ja,nein, , , , , ,
400008,20-05-2019,in Ordnung,nein,ja, , , , , ,Maus
400031,20-05-2019,in Ordnung,ja,nein, , , , , ,Amsel brütet auf Kasten
400030,20-05-2019,in Ordnung,nein,ja,0,ja,1,Trauerschnäpper,0,
400025,20-05-2019,in Ordnung,nein,ja,3,3,14,Kleiber,3,
400019,20-05-2019,in Ordnung,nein,ja,0,7,14,Kohlmeise,7,
400004,20-05-2019,in Ordnung,nein,nein, , , , , ,
400024,20-05-2019,in Ordnung,nein,ja,0,ja,10,Kohlmeise, ,alle juv tot
400021,20-05-2019,in Ordnung,nein,nein, , , , , ,
400033,20-05-2019,in Ordnung,nein,nein, , , , , ,
400012,20-05-2019,in Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
400073,30-05-2019,in Ordnung,ja,ja, ,1, ,Trauerschnäpper, ,juv tot
400202,30-05-2019,in Ordnung,nein,ja,0,5,8,Trauerschnäpper,5,
400011,20-05-2019,in Ordnung,nein,ja,9,0, ,Meise unbestimmt, ,
400017,20-05-2019,in Ordnung,ja,nein, , , , , ,
400028,20-05-2019,in Ordnung,nein,ja,7,0, ,Kohlmeise,Weibchen,
400032,20-05-2019,in Ordnung,ja,nein, , , , , ,
400007,20-05-2019,in Ordnung,nein,ja,9,0, ,Meise unbestimmt, ,
400009,20-05-2019,in Ordnung,nein,nein, , , , , ,
400022,20-05-2019,in Ordnung,ja,ja,0,3,12,Kohlmeise, ,alle juv tot
400020,20-05-2019,in Ordnung,ja,ja,0,0, ,Meise unbestimmt, ,ausgeflogen
400037,20-05-2019,in Ordnung,nein,nein, , , , , ,
400002,20-05-2019,in Ordnung,nein,nein, , , , , ,
400036,20-05-2019,in Ordnung,nein,nein, , , , , ,
400014,20-05-2019,in Ordnung,nein,ja,1,6,15,Blaumeise,1,5 entflogen
400026,20-05-2019,in Ordnung,nein,ja,0,ja,10,Blaumeise, ,alle juv tot
400029,20-05-2019,in Ordnung,nein,ja,1,0, ,Kleiber, ,ausgeflogen
400038,20-05-2019,in Ordnung,nein,nein, , , , , ,
400190,30-05-2019,in Ordnung,nein,ja,0,5,9,Trauerschnäpper,5,
400195,30-05-2019,in Ordnung,nein,ja,6,0, ,Trauerschnäpper, ,Weibchen war beringt
400043,30-05-2019,in Ordnung,nein,ja,6,1,10,Blaumeise,1,
400063,30-05-2019,in Ordnung,ja,ja,0,0, ,Trauerschnäpper, ,ausgeflogen
400064,30-05-2019,in Ordnung,ja,ja, , , ,unbestimmt, ,ausgeflogen
400140,30-05-2019,in Ordnung,ja,ja,3,9,14,Blaumeise,5,3 entflogen 1 juv tot
400130,30-05-2019,in Ordnung,ja,ja,0,8,15,Blaumeise,6,2 entflogen
400137,30-05-2019,in Ordnung,ja,ja,0,8,15,Kohlmeise,6,2 entflogen
